"","X.1","year","state","state_po","county","FIPS","candidatevotes","totalvotes","TOT_POP","TOT_MALE","TOT_FEMALE","NHWA_MALE","NHWA_FEMALE","MedIncome","area"
"742",42754,2016,"Indiana","IN","Tippecanoe",18157,30768,62515,190292,97355,92937,73388,72173,51228,1303.18038530863
"743",42757,2016,"Indiana","IN","Tipton",18159,5589,7510,15163,7560,7603,7139,7261,69960,675.000791446892
"744",42760,2016,"Indiana","IN","Union",18161,2445,3291,7139,3542,3597,3404,3427,53866,427.987343447147
"745",42763,2016,"Indiana","IN","Vanderburgh",18163,40496,72507,181427,87798,93629,73622,78794,51603,611.632377703063
"746",42766,2016,"Indiana","IN","Vermillion",18165,4513,6939,15593,7772,7821,7531,7574,50723,673.196215356752
"747",42769,2016,"Indiana","IN","Vigo",18167,21937,39818,107790,54564,53226,45665,46874,48082,1062.6787276908
"748",42772,2016,"Indiana","IN","Wabash",18169,9821,13468,31513,15296,16217,14457,15368,59874,1090.34375997691
"749",42775,2016,"Indiana","IN","Warren",18171,2898,3930,8165,4064,4101,3923,3946,64109,949.052024307855
"750",42778,2016,"Indiana","IN","Warrick",18173,19113,29589,62005,30555,31450,28280,29233,79644,1012.67695458886
"751",42781,2016,"Indiana","IN","Washington",18175,8209,11382,27728,13807,13921,13325,13507,51948,1337.88938358427
"752",42784,2016,"Indiana","IN","Wayne",18177,16028,25579,66630,32247,34383,28358,30620,47885,1047.18182510549
"753",42787,2016,"Indiana","IN","Wells",18179,10005,13185,27865,13768,14097,12958,13391,61636,958.874240280139
"754",42790,2016,"Indiana","IN","White",18181,6893,10053,24074,12007,12067,10690,10881,58295,1317.66157952849
"755",42793,2016,"Indiana","IN","Whitley",18183,11358,15623,33475,16686,16789,15969,16112,67347,875.154613254857
"756",42796,2016,"Iowa","IA","Adair",19001,2461,3811,7005,3479,3526,3347,3406,57977,1477.00194680272
"757",42799,2016,"Iowa","IA","Adams",19003,1395,2106,3692,1849,1843,1780,1784,53385,1102.19917905239
"758",42802,2016,"Iowa","IA","Allamakee",19005,4093,6923,13851,7064,6787,6359,6196,56240,1706.109784699
"759",42805,2016,"Iowa","IA","Appanoose",19007,4033,6136,12505,6156,6349,5869,6063,41672,1337.00712878347
"760",42808,2016,"Iowa","IA","Audubon",19009,2136,3412,5626,2753,2873,2677,2776,53197,1148.28266404826
"761",42811,2016,"Iowa","IA","Benton",19011,8232,13844,25644,12783,12861,12329,12424,70023,1860.90572991745
"762",42814,2016,"Iowa","IA","Black Hawk",19013,27476,64405,133077,65301,67776,53183,55503,60010,1483.0823400463
"763",42817,2016,"Iowa","IA","Boone",19015,7484,14196,26416,13312,13104,12516,12408,63975,1485.93253490896
"764",42820,2016,"Iowa","IA","Bremer",19017,7208,13538,24747,12223,12524,11640,11946,67229,1138.01901973202
"765",42823,2016,"Iowa","IA","Buchanan",19019,5510,10252,21007,10443,10564,10049,10215,67906,1484.51422863054
"766",42826,2016,"Iowa","IA","Buena Vista",19021,4903,8278,20325,10245,10080,6049,6244,57048,1502.81536472947
"767",42829,2016,"Iowa","IA","Butler",19023,4921,7513,14702,7337,7365,7071,7135,57080,1506.72424151142
"768",42832,2016,"Iowa","IA","Calhoun",19025,3468,5159,9811,5055,4756,4683,4597,57007,1482.10303977379
"769",42835,2016,"Iowa","IA","Carroll",19027,6638,10544,20388,10022,10366,9524,9874,61379,1476.77583621732
"770",42838,2016,"Iowa","IA","Cass",19029,4761,7125,13176,6514,6662,6202,6371,53692,1462.98065682328
"771",42841,2016,"Iowa","IA","Cedar",19031,5295,9541,18348,9156,9192,8736,8833,71029,1507.00193757134
"772",42844,2016,"Iowa","IA","Cerro Gordo",19033,11621,22965,43096,21049,22047,18968,20230,54589,1489.68946840685
"773",42847,2016,"Iowa","IA","Cherokee",19035,4192,6258,11394,5713,5681,5301,5372,59901,1494.85788187129
"774",42850,2016,"Iowa","IA","Chickasaw",19037,3742,6435,12094,6090,6004,5821,5799,60111,1309.71526338719
"775",42853,2016,"Iowa","IA","Clarke",19039,2713,4454,9288,4673,4615,3870,3897,57708,1118.23949994394
"776",42856,2016,"Iowa","IA","Clay",19041,5877,8617,16295,8005,8290,7466,7811,57174,1483.18392326164
"777",42859,2016,"Iowa","IA","Clayton",19043,5317,9129,17661,8898,8763,8542,8445,53223,2053.35772497745
"778",42862,2016,"Iowa","IA","Clinton",19045,11276,23067,47248,23158,24090,21102,22073,56865,1839.52934808107
"779",42865,2016,"Iowa","IA","Crawford",19047,4617,6935,17103,8785,8318,5646,5712,58077,1851.9221312879
"780",42868,2016,"Iowa","IA","Dallas",19049,19339,38252,84248,41468,42780,35461,37004,97535,1532.51795209083
"781",42871,2016,"Iowa","IA","Davis",19051,2723,3882,8884,4378,4506,4243,4379,57150,1307.56325391515
"782",42874,2016,"Iowa","IA","Decatur",19053,2296,3734,8053,4071,3982,3742,3746,44873,1381.49158000295
"783",42877,2016,"Iowa","IA","Delaware",19055,5694,9241,17288,8689,8599,8396,8311,70091,1499.51054456456
"784",42880,2016,"Iowa","IA","Des Moines",19057,9529,19103,39613,19312,20301,16884,17880,53547,1113.10071120584
"785",42883,2016,"Iowa","IA","Dickinson",19059,6753,10354,17109,8530,8579,8191,8231,66211,1045.67969587178
"786",42886,2016,"Iowa","IA","Dubuque",19061,23460,49721,96763,47769,48994,43399,44798,62481,1596.75062033049
"787",42889,2016,"Iowa","IA","Emmet",19063,3124,4753,9581,4838,4743,4196,4211,55635,1041.2536321058
"788",42892,2016,"Iowa","IA","Fayette",19065,5620,9975,19858,9998,9860,9333,9367,53142,1893.89931696451
"789",42895,2016,"Iowa","IA","Floyd",19067,4375,8060,15857,7823,8034,7229,7367,55369,1298.61870799041
"790",42898,2016,"Iowa","IA","Franklin",19069,3163,4968,10177,5133,5044,4293,4383,55847,1508.73278827262
"791",42901,2016,"Iowa","IA","Fremont",19071,2407,3595,6947,3466,3481,3299,3319,60498,1338.21250087034
"792",42904,2016,"Iowa","IA","Greene",19073,2820,4821,9001,4439,4562,4193,4353,55562,1479.48673224577
"793",42907,2016,"Iowa","IA","Grundy",19075,4527,6872,12286,6060,6226,5866,6061,73683,1300.01135842301
"794",42910,2016,"Iowa","IA","Guthrie",19077,3628,5750,10642,5295,5347,5032,5121,64965,1536.0328624102
"795",42913,2016,"Iowa","IA","Hamilton",19079,4463,7694,15075,7487,7588,6677,6819,63234,1495.53858912275
"796",42916,2016,"Iowa","IA","Hancock",19081,3977,5871,10887,5453,5434,5099,5086,62030,1484.31510320497
"797",42919,2016,"Iowa","IA","Hardin",19083,5254,8533,17196,8604,8592,7765,8074,57103,1476.23747302222
"798",42922,2016,"Iowa","IA","Harrison",19085,4902,7465,14046,6984,7062,6726,6808,63901,1816.63459110701
"799",42925,2016,"Iowa","IA","Henry",19087,5779,9404,19833,10177,9656,8876,8630,57747,1130.79236729468
"800",42928,2016,"Iowa","IA","Howard",19089,2611,4559,9257,4646,4611,4498,4462,58028,1226.40482198665
"801",42931,2016,"Iowa","IA","Humboldt",19091,3568,5087,9530,4699,4831,4402,4540,56695,1128.45332847515
"802",42934,2016,"Iowa","IA","Ida",19093,2655,3612,6961,3479,3482,3326,3336,58249,1119.27982937609
"803",42937,2016,"Iowa","IA","Iowa",19095,5205,8904,16192,8061,8131,7662,7782,66861,1521.56168290542
"804",42940,2016,"Iowa","IA","Jackson",19097,5824,10310,19393,9704,9689,9272,9274,57687,1682.51499942103
"805",42943,2016,"Iowa","IA","Jasper",19099,10560,19034,36736,18771,17965,17414,17098,67317,1898.34001773798
"806",42946,2016,"Iowa","IA","Jefferson",19101,3748,8156,18063,9905,8158,7335,7282,51741,1131.55515220882
"807",42949,2016,"Iowa","IA","Johnson",19103,21044,76940,146928,72920,74008,57439,58592,67295,1613.97288760988
"808",42952,2016,"Iowa","IA","Jones",19105,5720,10133,20392,10554,9838,9806,9404,63399,1494.40111300002
"809",42955,2016,"Iowa","IA","Keokuk",19107,3390,4985,10170,5182,4988,4999,4824,54937,1502.00894263516
"810",42958,2016,"Iowa","IA","Kossuth",19109,5653,8607,15104,7593,7511,7202,7150,59568,2524.29286377816
"811",42961,2016,"Iowa","IA","Lee",19111,8803,16151,34458,17373,17085,15530,15798,51089,1395.44113189855
"812",42964,2016,"Iowa","IA","Linn",19113,48390,117098,222188,109573,112615,94368,98002,64783,1876.47992828617
"813",42967,2016,"Iowa","IA","Louisa",19115,3069,5008,11221,5713,5508,4396,4381,60544,1081.49687740767
"814",42970,2016,"Iowa","IA","Lucas",19117,2877,4354,8555,4323,4232,4160,4101,53085,1124.85925808728
"815",42973,2016,"Iowa","IA","Lyon",19119,5192,6377,11780,5973,5807,5717,5580,66139,1522.11870272797
"816",42976,2016,"Iowa","IA","Madison",19121,5360,8636,15796,7900,7896,7568,7522,72578,1456.20860081199
"817",42979,2016,"Iowa","IA","Mahaska",19123,7432,10632,22186,11232,10954,10442,10300,59242,1485.06059267677
"818",42982,2016,"Iowa","IA","Marion",19125,10962,17816,33146,16526,16620,15634,15756,66381,1477.55568750007
"819",42985,2016,"Iowa","IA","Marshall",19127,9146,17980,40135,20241,19894,14231,14553,55631,1484.51540837779
"820",42988,2016,"Iowa","IA","Mills",19129,5067,7698,15053,7559,7494,7123,7058,72679,1141.07333553656
"821",42991,2016,"Iowa","IA","Mitchell",19131,3190,5417,10644,5255,5389,5091,5200,61247,1215.67343439408
"822",42994,2016,"Iowa","IA","Monona",19133,3120,4572,8786,4317,4469,4084,4255,53104,1810.24693269196
"823",42997,2016,"Iowa","IA","Monroe",19135,2638,3865,7836,3916,3920,3715,3681,56397,1124.86811296726
"824",43000,2016,"Iowa","IA","Montgomery",19137,3436,5044,10124,4945,5179,4608,4920,52715,1100.96429879394
"825",43003,2016,"Iowa","IA","Muscatine",19139,9584,19434,42968,21458,21510,16462,16794,61767,1163.28660604377
"826",43006,2016,"Iowa","IA","O'Brien",19141,5752,7406,13926,6986,6940,6456,6478,60298,1484.49424587711
"827",43009,2016,"Iowa","IA","Osceola",19143,2531,3213,6095,3119,2976,2756,2712,60702,1034.42267075689
"828",43012,2016,"Iowa","IA","Page",19145,4893,7044,15329,8107,7222,7209,6773,52179,1386.92092869493
"829",43015,2016,"Iowa","IA","Palo Alto",19147,3081,4703,9034,4485,4549,4205,4274,55074,1475.05786842796
"830",43018,2016,"Iowa","IA","Plymouth",19149,9680,13190,25180,12457,12723,11485,11747,69165,2237.45504803665
"831",43021,2016,"Iowa","IA","Pocahontas",19151,2702,3865,6854,3394,3460,3148,3220,56146,1498.40116399902
"832",43024,2016,"Iowa","IA","Polk",19153,93492,231555,474277,233635,240642,180882,190071,67331,1532.06986990634
"833",43027,2016,"Iowa","IA","Pottawattamie",19155,24447,42680,93518,45978,47540,40183,42125,60322,2483.69437432616
"834",43030,2016,"Iowa","IA","Poweshiek",19157,4946,9833,18279,8882,9397,8175,8606,57741,1518.00434375881
"835",43033,2016,"Iowa","IA","Ringgold",19159,1824,2707,4985,2462,2523,2347,2415,50890,1396.028346187
"836",43036,2016,"Iowa","IA","Sac",19161,3703,5212,9816,4817,4999,4586,4776,59392,1497.77250057254
"837",43039,2016,"Iowa","IA","Scott",19163,39149,86220,172135,84390,87745,67649,70883,65724,1212.58807356669
"838",43042,2016,"Iowa","IA","Shelby",19165,4362,6370,11655,5743,5912,5428,5615,60498,1531.68658297379
"839",43045,2016,"Iowa","IA","Sioux",19167,14785,18194,34944,17549,17395,15182,15303,71566,1991.31782180658
"840",43048,2016,"Iowa","IA","Story",19169,19458,50667,96893,50631,46262,42002,39464,64151,1485.69688881253
"841",43051,2016,"Iowa","IA","Tama",19171,4971,8752,17192,8540,8652,6915,7070,56281,1870.18439756316
"842",43054,2016,"Iowa","IA","Taylor",19173,2111,3029,6213,3135,3078,2822,2815,51510,1384.87491374141
"843",43057,2016,"Iowa","IA","Union",19175,3525,5832,12360,6053,6307,5666,5983,52914,1102.69173347995
"844",43060,2016,"Iowa","IA","Van Buren",19177,2527,3561,7241,3678,3563,3556,3448,50425,1270.59427092872
"845",43063,2016,"Iowa","IA","Wapello",19179,8715,15149,35265,17481,17784,14280,14908,50533,1129.265062724
"846",43066,2016,"Iowa","IA","Warren",19181,14814,27300,49356,24302,25054,22883,23752,79557,1484.85179675373
"847",43069,2016,"Iowa","IA","Washington",19183,6173,10929,22126,10991,11135,9998,10232,63230,1478.50211919557
"848",43072,2016,"Iowa","IA","Wayne",19185,2069,2940,6447,3142,3305,3012,3178,49962,1365.60681726923
"849",43075,2016,"Iowa","IA","Webster",19187,10056,17430,36781,18937,17844,16314,15921,53344,1860.56387221567
"850",43078,2016,"Iowa","IA","Winnebago",19189,3447,5787,10602,5227,5375,4771,4965,50258,1039.42276274339
"851",43081,2016,"Iowa","IA","Winneshiek",19191,5344,11362,20427,10154,10273,9605,9840,65482,1787.21874056487
"852",43084,2016,"Iowa","IA","Woodbury",19193,24727,43718,102686,50842,51844,37181,38774,58419,2273.27279851398
"853",43087,2016,"Iowa","IA","Worth",19195,2453,4257,7471,3762,3709,3555,3506,60139,1040.67546590538
"854",43090,2016,"Iowa","IA","Wright",19197,3800,6026,12839,6425,6414,5485,5568,54251,1508.09219327409
"855",43093,2016,"Kansas","KS","Allen",20001,3651,5454,12670,6196,6474,5569,5863,46690,1308.71073065591
"856",43096,2016,"Kansas","KS","Anderson",20003,2435,3350,7812,3898,3914,3714,3729,51352,1511.91109079474
"857",43099,2016,"Kansas","KS","Atchison",20005,4049,6575,16376,7982,8394,6996,7496,51860,1123.42961257715
"858",43102,2016,"Kansas","KS","Barber",20007,1850,2252,4673,2403,2270,2210,2094,50660,2941.98022847845
"859",43105,2016,"Kansas","KS","Barton",20009,7888,10269,26878,13285,13593,10717,11248,50754,2332.67843905928
"860",43108,2016,"Kansas","KS","Bourbon",20011,4424,6093,14624,7283,7341,6519,6690,47452,1654.87927988175
"861",43111,2016,"Kansas","KS","Brown",20013,2906,4036,9641,4731,4910,3925,4115,47558,1481.72625969899
"862",43114,2016,"Kansas","KS","Butler",20015,19073,27657,66652,33552,33100,29501,29919,66199,3746.85738966069
"863",43117,2016,"Kansas","KS","Chase",20017,969,1369,2632,1339,1293,1194,1203,51022,2014.2753688046
"864",43120,2016,"Kansas","KS","Chautauqua",20019,1236,1481,3360,1714,1646,1476,1406,43664,1670.07150277146
"865",43123,2016,"Kansas","KS","Cherokee",20021,6182,8620,20256,10090,10166,8882,9017,47682,1530.52387801175
"866",43126,2016,"Kansas","KS","Cheyenne",20023,1173,1407,2667,1334,1333,1214,1199,47323,2642.77421241782
"867",43129,2016,"Kansas","KS","Clark",20025,825,1005,2065,1030,1035,856,875,59085,2531.57674476635
"868",43132,2016,"Kansas","KS","Clay",20027,2891,3820,8105,4011,4094,3782,3871,52781,1697.89895234912
"869",43135,2016,"Kansas","KS","Cloud",20029,2919,3930,9070,4504,4566,4194,4267,46299,1859.68878037589
"870",43138,2016,"Kansas","KS","Coffey",20031,3050,4068,8339,4111,4228,3860,3941,62715,1694.01753855403
"871",43141,2016,"Kansas","KS","Comanche",20033,715,867,1838,880,958,795,868,47854,2045.53351750469
"872",43144,2016,"Kansas","KS","Cowley",20035,8270,12621,35650,17874,17776,14053,14417,51537,2932.66151697733
"873",43147,2016,"Kansas","KS","Crawford",20037,8624,14891,39046,19534,19512,16874,16999,42723,1541.31908595958
"874",43150,2016,"Kansas","KS","Decatur",20039,1210,1452,2828,1421,1407,1349,1328,46878,2315.72591183644
"875",43153,2016,"Kansas","KS","Dickinson",20041,6029,8210,18956,9509,9447,8602,8662,58066,2206.55508455615
"876",43156,2016,"Kansas","KS","Doniphan",20043,2606,3378,7718,3854,3864,3432,3522,52596,1031.33548191745
"877",43159,2016,"Kansas","KS","Douglas",20045,14688,50087,119662,59654,60008,46433,47584,62559,1229.33244666693
"878",43162,2016,"Kansas","KS","Edwards",20047,1037,1319,2899,1483,1416,1126,1103,49047,1611.24035534573
"879",43165,2016,"Kansas","KS","Elk",20049,1048,1259,2511,1247,1264,1122,1147,41930,1685.09327282303
"880",43168,2016,"Kansas","KS","Ellis",20051,8466,11947,28942,14549,14393,12979,13000,51237,2331.93813392558
"881",43171,2016,"Kansas","KS","Ellsworth",20053,1969,2679,6302,3566,2736,2910,2511,56988,1873.32973880535
"882",43174,2016,"Kansas","KS","Finney",20055,6350,10159,36885,18832,18053,7526,7986,57412,3374.26420641168
"883",43177,2016,"Kansas","KS","Ford",20057,5114,7718,34552,17868,16684,6938,6974,54604,2846.33240673679
"884",43180,2016,"Kansas","KS","Franklin",20059,7185,10965,25523,12728,12795,11563,11749,55984,1494.65384401851
"885",43183,2016,"Kansas","KS","Geary",20061,4274,7504,35223,18751,16472,10668,9352,58978,1047.68250619791
"886",43186,2016,"Kansas","KS","Gove",20063,1140,1343,2622,1339,1283,1271,1219,52986,2775.27306934756
"887",43189,2016,"Kansas","KS","Graham",20065,1025,1284,2562,1258,1304,1120,1156,48912,2327.79753839012
"888",43192,2016,"Kansas","KS","Grant",20067,1804,2389,7675,3880,3795,1903,1996,65178,1490.03815185779
"889",43195,2016,"Kansas","KS","Gray",20069,1698,2066,6031,3039,2992,2464,2489,69077,2251.357175714
"890",43198,2016,"Kansas","KS","Greeley",20071,534,650,1277,608,669,474,534,58492,2016.18399017687
"891",43201,2016,"Kansas","KS","Greenwood",20073,2160,2840,6112,3069,3043,2823,2813,44876,2985.0779551695
"892",43204,2016,"Kansas","KS","Hamilton",20075,705,876,2634,1353,1281,814,823,55857,2584.26184942402
"893",43207,2016,"Kansas","KS","Harper",20077,1996,2578,5667,2827,2840,2544,2576,47540,2079.29696233951
"894",43210,2016,"Kansas","KS","Harvey",20079,8668,14916,34726,17117,17609,14016,14814,62961,1400.45305054958
"895",43213,2016,"Kansas","KS","Haskell",20081,1040,1354,4026,2003,2023,1309,1389,62477,1496.63301698487
"896",43216,2016,"Kansas","KS","Hodgeman",20083,855,1017,1851,918,933,779,821,58360,2228.28086804133
"897",43219,2016,"Kansas","KS","Jackson",20085,3939,5818,13270,6604,6666,5549,5610,60615,1704.31253783133
"898",43222,2016,"Kansas","KS","Jefferson",20087,5213,8337,18824,9559,9265,8957,8724,68549,1441.78414160641
"899",43225,2016,"Kansas","KS","Jewell",20089,1223,1494,2880,1471,1409,1409,1344,46017,2368.28210490407
"900",43228,2016,"Kansas","KS","Johnson",20091,137490,290090,586015,287232,298783,229404,240868,91913,1242.76675100798
"901",43231,2016,"Kansas","KS","Kearny",20093,1075,1316,3890,1939,1951,1244,1279,67301,2255.35807972839
"902",43234,2016,"Kansas","KS","Kingman",20095,2530,3334,7417,3699,3718,3477,3470,56907,2244.89767081534
"903",43237,2016,"Kansas","KS","Kiowa",20097,900,1079,2507,1237,1270,1086,1139,49588,1871.79291217869
"904",43240,2016,"Kansas","KS","Labette",20099,5335,8107,20313,10055,10258,8549,8836,44170,1691.78115805026
"905",43243,2016,"Kansas","KS","Lane",20101,718,871,1593,799,794,705,702,60315,1858.25049905181
"906",43246,2016,"Kansas","KS","Leavenworth",20103,17638,30301,80244,42826,37418,32719,30684,75840,1214.00365381508
"907",43249,2016,"Kansas","KS","Lincoln",20105,1179,1464,3077,1535,1542,1444,1461,47557,1865.78829844188
"908",43252,2016,"Kansas","KS","Linn",20107,3484,4427,9606,4814,4792,4501,4501,62876,1570.37266734152
"909",43255,2016,"Kansas","KS","Logan",20109,1132,1357,2818,1415,1403,1275,1265,53538,2779.05730916761
"910",43258,2016,"Kansas","KS","Lyon",20111,6552,12288,33369,16275,17094,11352,12478,49840,2215.64532465839
"911",43264,2016,"Kansas","KS","Marion",20115,4003,5624,12017,5981,6036,5542,5624,51771,2469.87817879459
"912",43267,2016,"Kansas","KS","Marshall",20117,3307,4673,9789,4866,4923,4597,4692,55858,2343.56209900216
"913",43261,2016,"Kansas","KS","McPherson",20113,8549,12742,28429,13988,14441,12790,13312,65834,2332.40533575197
"914",43270,2016,"Kansas","KS","Meade",20119,1415,1720,4236,2133,2103,1669,1677,64640,2537.14179419929
"915",43273,2016,"Kansas","KS","Miami",20121,10003,15022,32923,16315,16608,15126,15464,74428,1528.52267265335
"916",43276,2016,"Kansas","KS","Mitchell",20123,2308,2942,6207,3160,3047,2986,2908,51979,1862.76239965729
